file,track_name,start_lat,start_lon,start_alt,distance_km,begin_time,end_time,time_gap_hours,start_month,start_year
1553.kml,,30.977096,81.282516,4668.023048,0.539706174983496,2024-09-04 19:12:36,2024-09-06 09:04:48,37.87,9,2024
1554.kml,,30.9784294,81.2836206,4656.55,0.5904937030799965,2024-09-05 11:47:46,2024-09-06 20:35:23,32.79,9,2024
1555.kml,,30.972134,81.286275,4651.415095,0.19122895539965534,2024-09-05 16:42:00,2024-09-07 08:12:12,39.5,9,2024
1556.kml,,30.979111,81.281533,4670.097379,0.7669706123512019,2024-09-05 18:18:18,2024-09-07 06:42:59,36.41,9,2024
1557.kml,,30.978568,81.282194,4672.831919,0.6803033188984834,2024-09-05 20:20:50,2024-09-07 09:07:15,36.77,9,2024
1559.kml,,30.978439,81.282368,4670.200255,0.6587244044176773,2024-09-07 18:45:22,2024-09-09 05:49:30,35.07,9,2024
1560.kml,,30.968385,81.283981,4635.339244,0.6568594800073194,2024-09-08 14:13:47,2024-09-09 10:47:09,20.56,9,2024
1562.kml,,30.975975,81.281834,4664.6952,0.5214262608029699,2024-09-08 17:48:24,2024-09-10 05:56:07,36.13,9,2024
1563.kml,,30.978489,81.282394,4670.255997,0.6615342539075624,2024-09-08 18:42:19,2024-09-10 00:07:32,29.42,9,2024
1566.kml,,30.976714,81.282227,4660.380862,0.5336614492786577,2024-09-09 12:57:50,2024-09-10 06:48:04,17.84,9,2024
1567.kml,,30.978788,81.282048,4671.919611,0.7080848246743495,2024-09-09 13:29:37,2024-09-10 17:37:08,28.13,9,2024
1569.kml,,30.97846,81.283706,4678.413572,0.5894802331949723,2024-09-09 23:49:03,2024-09-11 17:30:36,41.69,9,2024
1570.kml,,30.9694289,81.2838969,4620.94,0.5558139291330639,2024-09-10 15:41:13,2024-09-11 19:08:43,27.46,9,2024
1571.kml,,30.978552,81.282308,4669.317397,0.6721145899396429,2024-09-10 18:06:13,2024-09-12 03:44:01,33.63,9,2024
1572.kml,,30.979904,81.279164,4668.84581,0.9863578143622803,2024-09-10 18:22:16,2024-09-12 04:18:52,33.94,9,2024
1573.kml,,30.978176,81.283872,4680.857309,0.5541859525352448,2024-09-10 21:52:44,2024-09-12 05:17:10,31.41,9,2024
1574.kml,,30.978487,81.282256,4678.687876,0.6695858228926835,2024-09-10 20:18:59,2024-09-12 08:17:51,35.98,9,2024
1575.kml,,30.979497,81.280799,4670.845917,0.8451737038742194,2024-09-09 15:16:16,2024-09-09 17:51:51,2.59,9,2024
1579.kml,,30.969517,81.283895,4640.703989,0.5473229537219747,2024-09-11 16:52:06,2024-09-11 21:05:12,4.22,9,2024
1584.kml,,30.9718483,81.2862069,4639.64,0.2236534412050734,2024-09-13 23:39:33,2024-09-17 03:31:03,75.86,9,2024
1586.kml,,30.97865,81.28223,4669.231877,0.6852736862746254,2024-09-14 17:41:54,2024-09-16 04:32:37,34.85,9,2024
1587.kml,,30.978819,81.281916,4671.207554,0.7186810936139088,2024-09-14 17:46:24,2024-09-16 05:22:42,35.61,9,2024
1588.kml,,30.978473,81.282508,4670.898033,0.6534513697328722,2024-09-14 18:21:52,2024-09-16 07:55:09,37.55,9,2024
1589.kml,,30.978482,81.282347,4672.350493,0.6637088289817528,2024-09-14 18:23:41,2024-09-16 11:48:53,41.42,9,2024
1590.kml,,30.979389,81.280594,4669.76111,0.8494853557669745,2024-09-14 18:29:06,2024-09-16 11:32:01,41.05,9,2024
1592.kml,,30.978633,81.282246,4671.448862,0.68284481672799,2024-09-14 19:39:21,2024-09-16 02:36:03,30.94,9,2024
1594.kml,,30.972606,81.2826403,4630.81,0.4088444811103458,2024-09-15 11:12:03,2024-09-17 04:07:08,40.92,9,2024
1597.kml,,30.971672,81.286185,4649.84777,0.243275484754583,2024-09-15 22:55:14,2024-09-16 20:06:17,21.18,9,2024
1598.kml,,30.971662,81.28537,4649.755045,0.2706041993952598,2024-09-15 23:32:16,2024-09-17 06:25:18,30.88,9,2024
1599.kml,,30.978482,81.2823923,4650.0,0.661023576873447,2024-09-16 17:40:06,2024-09-16 23:51:48,6.2,9,2024
1600.kml,,30.9795738,81.2800909,4640.08,0.8975284154451073,2024-09-16 18:00:08,2024-09-17 08:35:23,14.59,9,2024
1602.kml,,30.978411,81.282423,4668.836751,0.6530191072830303,2024-09-17 19:07:07,2024-09-19 19:06:22,47.99,9,2024
1603.kml,,30.978814,81.28285,4671.627188,0.6654079177217648,2024-09-17 19:20:54,2024-09-18 04:09:01,8.8,9,2024
1606.kml,,30.978787,81.282018,4676.748788,0.7097891014093595,2024-09-18 18:26:24,2024-09-20 07:09:36,36.72,9,2024
1609.kml,,30.978519,81.282375,4670.427064,0.6652756887280883,2024-09-18 18:36:07,2024-09-20 02:47:33,32.19,9,2024
1612.kml,,30.97888,81.281877,4673.529076,0.7262865288140057,2024-09-19 14:25:22,2024-09-20 07:20:36,16.92,9,2024
1617.kml,,30.9784797,81.2823951,4649.84,0.6606574325204908,2024-09-20 13:46:27,2024-09-21 05:26:35,15.67,9,2024
1619.kml,,30.978862,81.281873,4671.250864,0.7249775594763816,2024-09-20 15:00:24,2024-09-22 00:09:52,33.16,9,2024
1621.kml,,30.978498,81.2824543,4649.98,0.6587814727528228,2024-09-20 17:55:57,2024-09-22 05:33:26,35.62,9,2024
1622.kml,,30.974806,81.286766,4667.849217,0.11025298639090626,2024-09-20 22:04:50,2024-09-21 06:10:53,8.1,9,2024
1623.kml,,30.9774855,81.2873169,4664.66,0.4123200878390638,2024-09-20 21:06:37,2024-09-22 07:56:48,34.84,9,2024
1624.kml,,30.9774855,81.2873169,4664.66,0.4123200878390638,2024-09-20 21:06:37,2024-09-22 07:56:48,34.84,9,2024
1625.kml,,30.978547,81.282311,4670.309975,0.6715012934963964,2024-09-20 18:10:33,2024-09-22 03:08:33,32.97,9,2024
1626.kml,,30.978673,81.28158,4668.237192,0.7272466536731528,2024-09-21 16:26:00,2024-09-22 03:36:57,11.18,9,2024
1628.kml,,30.979076,81.281593,4672.277419,0.7603193650838528,2024-09-21 18:37:11,2024-09-22 03:31:04,8.9,9,2024
1630.kml,,30.970156,81.283888,4645.549692,0.486852544534431,2024-09-21 17:57:59,2024-09-22 02:45:07,8.79,9,2024
1631.kml,,30.975451,81.285318,4668.390315,0.22388217100851432,2024-09-21 17:49:37,2024-09-22 05:02:33,11.22,9,2024
1632.kml,,30.978607,81.282032,4668.779401,0.6934628019393306,2024-09-22 16:42:42,2024-09-24 09:33:11,40.84,9,2024
1634.kml,,30.978524,81.28228,4670.869155,0.6713465864392234,2024-09-22 17:48:59,2024-09-24 03:30:50,33.7,9,2024
1635.kml,,30.976002,81.285323,4672.38093,0.2757197594245021,2024-09-22 17:59:10,2024-09-23 02:08:33,8.16,9,2024
1636.kml,,30.98405,81.271561,4676.196005,1.837092048260501,2024-09-22 18:34:48,2024-09-24 06:53:10,36.31,9,2024
1637.kml,,30.9786441,81.282179,4652.89,0.6877886494989084,2024-09-22 19:29:09,2024-09-24 08:06:16,36.62,9,2024
1641.kml,,30.978614,81.282211,4672.025641,0.6832692206927875,2024-09-23 12:15:52,2024-09-24 06:18:11,18.04,9,2024
1642.kml,,30.977918,81.277179,4642.101296,1.0149304270419506,2024-09-23 13:02:16,2024-09-24 06:19:12,17.28,9,2024
1643.kml,,30.9721454,81.2843848,4629.5,0.2877748812833007,2024-09-23 15:22:49,2024-09-24 09:18:16,17.92,9,2024
1645.kml,,30.9785438,81.2822634,4645.11,0.6740541443909069,2024-09-23 17:36:06,2024-09-25 03:05:16,33.49,9,2024
1647.kml,,30.9773869,81.2872476,4668.83,0.4005443290296308,2024-09-23 11:33:25,2024-09-24 05:00:43,17.45,9,2024
1648.kml,,30.971849,81.286043,4658.849009,0.2273078743178648,2024-09-24 13:12:22,2024-09-25 09:02:50,19.84,9,2024
1649.kml,,30.978533,81.28236,4670.153537,0.6673833826852903,2024-09-24 17:47:54,2024-09-26 06:32:20,36.74,9,2024
1651.kml,,30.978454,81.282397,4670.257157,0.6583043939226234,2024-09-24 19:39:40,2024-09-25 00:21:01,4.69,9,2024
1653.kml,,30.9722769,81.284486,4634.96,0.27101036828326847,2024-09-25 13:11:43,2024-09-26 08:41:47,19.5,9,2024
1655.kml,,30.9773675,81.287391,4666.21,0.4004615194376395,2024-09-25 12:04:34,2024-09-26 06:15:38,18.18,9,2024
1657.kml,,30.9735514,81.2849225,4629.54,0.17102444890923627,2024-09-26 17:42:55,2024-09-28 03:42:31,33.99,9,2024
1658.kml,,30.978594,81.282243,4670.047314,0.679627364375672,2024-09-26 20:12:34,2024-09-28 03:28:48,31.27,9,2024
1661.kml,,30.971625,81.286205,4650.260889,0.24803848596498748,2024-09-27 11:17:44,2024-09-28 01:34:59,14.29,9,2024
1662.kml,,30.97897,81.282066,4670.82895,0.7229465171836185,2024-09-27 13:55:06,2024-09-28 04:56:54,15.03,9,2024
1663.kml,,30.971875,81.2853,4650.805552,0.2533027251876332,2024-09-27 14:47:10,2024-09-28 04:11:42,13.41,9,2024
1664.kml,,30.9717195,81.2859613,4635.28,0.24330677610801185,2024-09-27 14:47:49,2024-09-29 05:34:14,38.77,9,2024
1665.kml,,30.9664451,81.2865548,4616.45,0.8197788684749804,2024-09-27 16:29:17,2024-09-29 05:48:38,37.32,9,2024
1666.kml,,30.977022,81.281141,4659.578143,0.6378488085821641,2024-09-27 19:18:01,2024-09-28 04:21:23,9.06,9,2024
1667.kml,,30.9790483,81.281735,4631.6,0.7493466369683344,2024-09-27 19:30:09,2024-09-30 08:24:19,60.9,9,2024
1670.kml,,30.981406,81.27546,4682.495356,1.3631832071679784,2024-09-28 00:48:48,2024-09-29 08:39:40,31.85,9,2024
1671.kml,,30.966199,81.286688,4630.229932,0.8470433779122846,2024-09-28 00:55:20,2024-09-28 01:38:03,0.71,9,2024
1674.kml,,30.9721348,81.2844075,4639.61,0.2868927673843016,2024-09-28 13:15:53,2024-09-29 03:58:11,14.71,9,2024
1677.kml,,30.97897,81.281668,4674.014536,0.7466870565241771,2024-09-28 16:44:57,2024-09-30 04:05:08,35.34,9,2024
1678.kml,,30.972474,81.284582,4648.817407,0.25032053996491405,2024-09-28 17:46:54,2024-10-01 05:44:26,59.96,9,2024
1681.kml,,30.978526,81.282282,4671.259653,0.6714006421527432,2024-09-28 18:35:45,2024-09-30 08:41:29,38.1,9,2024
1683.kml,,30.981711,81.274637,4674.804087,1.4459617768409185,2024-09-28 19:07:55,2024-09-29 06:30:17,11.37,9,2024
1687.kml,,30.977764,81.285295,4681.2846,0.4586180108029167,2024-09-28 18:42:41,2024-09-30 05:18:15,34.59,9,2024
1688.kml,,30.972448,81.282183,4644.988728,0.45580262191485094,2024-09-29 12:12:31,2024-10-01 18:15:30,54.05,9,2024
1689.kml,,30.97858,81.282316,4641.55,0.6740844446395902,2024-09-29 16:24:55,2024-10-01 07:54:27,39.49,9,2024
1691.kml,,30.978268,81.283222,4673.323618,0.5952102261058773,2024-09-29 17:52:02,2024-09-29 23:50:04,5.97,9,2024
1693.kml,,30.978704,81.282162,4680.152248,0.6940061979568457,2024-09-29 19:19:39,2024-10-01 06:17:06,34.96,9,2024
1694.kml,,30.978565,81.282238,4669.216189,0.6774084375491335,2024-09-29 20:23:48,2024-10-01 10:29:50,38.1,9,2024
1696.kml,,30.97947,81.280486,4668.587741,0.8630993462768695,2024-09-30 00:36:48,2024-10-01 04:20:03,27.72,9,2024
1698.kml,,30.978432,81.282481,4678.453162,0.6514272962149549,2024-09-30 11:06:52,2024-10-01 14:10:14,27.06,9,2024
1700.kml,,30.9663515,81.2865197,4638.84,0.8302439578226214,2024-09-30 12:50:51,2024-10-01 06:31:37,17.68,9,2024
1701.kml,,30.9662886,81.2864786,4554.08,0.8373217291208754,2024-09-30 16:11:02,2024-10-03 06:53:27,62.71,9,2024
1702.kml,,30.968557,81.284231,4637.894371,0.6300679296248759,2024-09-30 16:14:50,2024-10-01 07:31:53,15.28,9,2024
1703.kml,,30.978804,81.281267,4666.644933,0.7581513363986617,2024-09-30 16:50:21,2024-10-02 06:24:11,37.56,9,2024
1704.kml,,30.977175,81.286472,4682.607798,0.3740073108684885,2024-09-30 17:52:06,2024-10-01 03:32:14,9.67,9,2024
1705.kml,,30.984607,81.270751,4677.430538,1.936075398039994,2024-09-30 17:52:18,2024-10-02 03:51:16,33.98,9,2024
1706.kml,,30.974562,81.281206,4659.774044,0.5293154290042862,2024-09-30 18:12:19,2024-09-30 18:22:22,0.17,9,2024
1707.kml,,30.978408,81.282344,4681.742284,0.6574777000153673,2024-09-30 18:23:28,2024-10-01 03:04:56,8.69,9,2024
1708.kml,,30.9775512,81.2858357,4652.05,0.4231658937215324,2024-09-30 19:04:24,2024-10-02 03:13:26,32.15,9,2024
1712.kml,,30.979177,81.279764,4660.318155,0.8894926325355388,2024-10-01 16:35:36,2024-10-01 19:46:07,3.18,10,2024
1713.kml,,30.968716,81.283983,4640.734544,0.6231062467242366,2024-10-01 17:22:10,2024-10-03 04:13:49,34.86,10,2024
1714.kml,,30.966467,81.286611,4630.703756,0.8172773797122646,2024-10-01 17:29:35,2024-10-03 05:09:37,35.67,10,2024
1715.kml,,30.9799,81.279216,4669.302026,0.9824515102730442,2024-10-01 17:29:44,2024-10-03 02:37:15,33.13,10,2024
1716.kml,,30.9786571,81.2822344,4645.7,0.6856330900134008,2024-10-01 17:49:20,2024-10-03 04:10:28,34.35,10,2024
1717.kml,,30.978713,81.282266,4670.946177,0.6886743299253303,2024-10-01 17:57:18,2024-10-02 10:56:17,16.98,10,2024
1719.kml,,30.978758,81.282119,4669.980488,0.7012578684344406,2024-10-01 19:10:31,2024-10-03 10:09:22,38.98,10,2024
1720.kml,,30.971936,81.285761,4652.388594,0.2270822759075366,2024-10-01 19:51:01,2024-10-02 05:16:43,9.43,10,2024
1722.kml,,30.978517,81.282393,4683.979342,0.6640410019808141,2024-10-02 00:52:08,2024-10-03 08:01:23,31.15,10,2024
1726.kml,,30.967894,81.285848,4635.061908,0.6634367654952518,2024-10-02 13:05:20,2024-10-02 23:54:00,10.81,10,2024
1728.kml,,30.978478,81.282401,4670.627916,0.6601605820460882,2024-10-02 17:26:47,2024-10-04 08:04:34,38.63,10,2024
1729.kml,,30.978478,81.282401,4670.627916,0.6601605820460882,2024-10-02 17:26:47,2024-10-04 08:04:34,38.63,10,2024
1731.kml,,30.977951,81.284548,4679.619433,0.5030149005965998,2024-10-02 17:46:11,2024-10-03 05:06:14,11.33,10,2024
1732.kml,,30.978681,81.28304,4674.47431,0.6431313678973063,2024-10-02 17:47:33,2024-10-04 04:44:47,34.95,10,2024
1734.kml,,30.968571,81.286433,4638.392558,0.5838013526132291,2024-10-02 17:56:29,2024-10-03 03:57:32,10.02,10,2024
1735.kml,,30.97864,81.282226,4670.047042,0.6846389284556935,2024-10-02 17:56:44,2024-10-03 02:27:42,8.52,10,2024
1736.kml,,30.980031,81.278828,4668.658321,1.0194154256365946,2024-10-02 18:02:11,2024-10-04 04:43:00,34.68,10,2024
1737.kml,,30.978911,81.281828,4671.074464,0.7319110927939431,2024-10-02 18:05:26,2024-10-03 19:11:45,25.11,10,2024
1740.kml,,30.978796,81.282078,4675.986529,0.7069974276520578,2024-10-02 18:36:01,2024-10-04 03:33:11,32.95,10,2024
1741.kml,,30.974003,81.285058,4660.071734,0.15691753822294613,2024-10-02 18:37:58,2024-10-04 09:48:04,39.17,10,2024
1742.kml,,30.967945,81.286368,4645.644282,0.6536160802131469,2024-10-02 18:39:04,2024-10-03 05:45:06,11.1,10,2024
1743.kml,,30.978549,81.282281,4671.63611,0.6734567057883444,2024-10-02 19:20:51,2024-10-04 06:23:17,35.04,10,2024
1746.kml,,30.978822,81.28226,4672.074795,0.6986412196153182,2024-10-03 00:11:01,2024-10-04 08:12:35,32.03,10,2024
1751.kml,,30.968695,81.283942,4639.516474,0.6268558558442427,2024-10-03 16:16:30,2024-10-04 23:13:34,30.95,10,2024
1753.kml,,30.978232,81.283548,4675.641774,0.5751051644531108,2024-10-03 17:47:01,2024-10-04 04:35:19,10.81,10,2024
1757.kml,,30.978746,81.28208,4670.635514,0.7025326503148561,2024-10-03 21:41:23,2024-10-05 02:56:38,29.25,10,2024
1758.kml,,30.978775,81.282046,4671.554606,0.7070762796639428,2024-10-03 21:41:24,2024-10-05 02:38:56,28.96,10,2024
1759.kml,,30.9786996,81.2822831,4660.65,0.6864981764191795,2024-10-03 23:21:12,2024-10-04 22:22:21,23.02,10,2024
1761.kml,,30.978616,81.282238,4673.202204,0.6818377301599438,2024-10-04 21:13:40,2024-10-06 05:18:13,32.08,10,2024
1762.kml,,30.978616,81.282238,4673.202204,0.6818377301599438,2024-10-04 21:13:40,2024-10-06 05:18:13,32.08,10,2024
1764.kml,,30.97855,81.282504,4671.586313,0.6604863731108571,2024-10-05 00:36:53,2024-10-06 04:54:22,28.29,10,2024
1766.kml,,30.971471,81.284251,4645.010141,0.34939685418449096,2024-10-05 18:20:05,2024-10-06 00:34:20,6.24,10,2024
1767.kml,,30.967126,81.2865736,4602.58,0.7440477017625092,2024-10-06 17:13:56,2024-10-08 04:29:07,35.25,10,2024
1769.kml,,30.983479,81.2721961,4653.62,1.7502781572652526,2024-10-06 17:57:23,2024-10-07 00:40:02,6.71,10,2024
1770.kml,,30.978464,81.282698,4670.656588,0.6417549054831975,2024-10-06 19:50:42,2024-10-08 07:33:50,35.72,10,2024
1771.kml,,30.978549,81.282343,4668.102054,0.6697837969967619,2024-10-06 20:19:43,2024-10-08 05:57:43,33.63,10,2024
1772.kml,,30.97828,81.283158,4670.056809,0.5997242599498934,2024-10-07 13:58:27,2024-10-08 08:36:08,18.63,10,2024
1773.kml,,30.979817,81.27942,4665.868102,0.9620161863031977,2024-10-07 14:24:45,2024-10-08 08:40:03,18.26,10,2024
1774.kml,,30.979339,81.280671,4668.084455,0.8404098189435789,2024-10-07 14:30:36,2024-10-08 07:43:22,17.21,10,2024
1775.kml,,30.978967,81.281767,4681.975661,0.7404131866892139,2024-10-07 17:25:16,2024-10-09 07:52:20,38.45,10,2024
1776.kml,,30.979286,81.28098,4670.091406,0.8161789042821156,2024-10-07 17:30:12,2024-10-09 03:10:31,33.67,10,2024
1779.kml,,30.9788047,81.2820379,4647.18,0.7101363518368226,2024-10-07 18:58:35,2024-10-09 02:37:26,31.65,10,2024
1780.kml,,30.9782499,81.2834074,4656.77,0.583877671626796,2024-10-08 15:08:24,2024-10-10 01:59:41,34.85,10,2024
1781.kml,,30.979442,81.280411,4667.207768,0.8657623717211564,2024-10-08 18:16:02,2024-10-10 06:45:03,36.48,10,2024
1783.kml,,30.977769,81.285639,4684.135064,0.45074859892689634,2024-10-08 21:53:38,2024-10-10 01:55:35,28.03,10,2024
1784.kml,,30.978647,81.282205,4667.611802,0.6864938992747537,2024-10-09 18:01:33,2024-10-11 05:38:42,35.62,10,2024
1785.kml,,30.978734,81.282149,4668.69461,0.6973900238812384,2024-10-09 19:46:43,2024-10-10 09:28:10,13.69,10,2024
1786.kml,,30.97839,81.282678,4673.000826,0.6362921373405895,2024-10-10 14:47:11,2024-10-11 09:10:05,18.38,10,2024
1787.kml,,30.978396,81.282826,4671.7397,0.6284532090430287,2024-10-12 15:27:05,2024-10-13 02:38:16,11.19,10,2024
1788.kml,,30.978546,81.28229,4670.411227,0.672660742305471,2024-10-12 22:27:51,2024-10-14 04:12:39,29.75,10,2024
1789.kml,,30.979393,81.280536,4667.359498,0.8536005494862675,2024-10-13 19:24:16,2024-10-15 08:27:47,37.06,10,2024
1792.kml,,30.967202,81.286569,4633.38285,0.735604547571259,2024-10-14 19:43:45,2024-10-15 05:11:55,9.47,10,2024
1795.kml,,30.96708,81.286449,4646.2,0.7494314449577218,2024-10-15 17:09:24,2024-10-16 05:53:50,12.74,10,2024
1797.kml,,30.979269,81.280935,4669.022254,0.8176436806201206,2024-10-16 00:31:10,2024-10-16 06:52:19,6.35,10,2024
1798.kml,,30.978773,81.282014,4683.569569,0.7088173946279234,2024-10-15 19:03:41,2024-10-17 03:44:04,32.67,10,2024
1799.kml,,30.966319,81.286618,4640.610535,0.8337278301405486,2024-10-16 17:18:28,2024-10-16 19:12:44,1.9,10,2024
1800.kml,,30.979363,81.27948,4658.238657,0.9234528787750708,2024-10-16 18:02:23,2024-10-18 09:16:16,39.23,10,2024
1802.kml,,30.978299,81.28327,4673.163813,0.5955625941355168,2024-10-16 19:45:54,2024-10-17 06:20:38,10.58,10,2024
1804.kml,,30.979188,81.282092,4676.258275,0.7408378395046826,2024-10-17 21:57:40,2024-10-18 23:46:13,25.81,10,2024
1805.kml,,30.977546,81.285802,4682.363418,0.42322906472682814,2024-10-18 18:38:37,2024-10-22 10:02:25,87.4,10,2024
1806.kml,,30.978551,81.282236,4669.794525,0.6763154825050275,2024-10-19 03:31:45,2024-10-20 06:26:42,26.92,10,2024
1807.kml,,30.969662,81.28402,4641.199809,0.5274437400765883,2024-10-18 17:37:09,2024-10-20 00:01:42,30.41,10,2024
1810.kml,,30.969472,81.28396,4640.482477,0.5487333424891829,2024-10-19 19:15:39,2024-10-21 04:01:09,32.76,10,2024
1811.kml,,30.978642,81.282249,4669.554537,0.6834527819881825,2024-10-20 17:39:27,2024-10-22 06:39:06,36.99,10,2024
1812.kml,,30.967933,81.28639,4634.981673,0.6548541458686087,2024-10-21 12:20:13,2024-10-22 12:08:13,23.8,10,2024
1815.kml,,30.978514,81.282904,4681.322328,0.6348741539060312,2024-10-21 21:15:36,2024-10-23 07:23:57,34.14,10,2024
1818.kml,,30.9671715,81.2865527,4607.39,0.7390213713436398,2024-10-23 17:28:46,2024-10-25 02:03:11,32.57,10,2024
1820.kml,,30.96677,81.286512,4628.579965,0.7837337580510085,2024-10-25 16:56:08,2024-10-27 05:28:40,36.54,10,2024
1821.kml,,30.97928,81.281121,4680.88802,0.8067736716777837,2024-10-26 01:32:28,2024-10-27 06:13:51,28.69,10,2024
1822.kml,,30.979849,81.277316,4660.508495,1.1173631810619282,2024-10-26 14:09:15,2024-10-27 06:18:07,16.15,10,2024
1823.kml,,30.978855,81.281657,4677.668345,0.7376011589867187,2024-10-27 00:33:44,2024-10-27 02:53:45,2.33,10,2024
1825.kml,,30.979215,81.279909,4661.446177,0.8821500874852464,2024-10-29 02:12:11,2024-10-30 05:39:11,27.45,10,2024
1826.kml,,30.980761,81.276542,4674.117721,1.2377991260627796,2024-10-29 19:08:54,2024-10-31 06:20:53,35.2,10,2024
1827.kml,,30.97928,81.281371,4675.749399,0.7912938398957862,2024-10-31 23:39:44,2024-11-01 05:34:49,5.92,10,2024
1828.kml,,30.971225,81.285923,4651.11565,0.2972987090819843,2024-11-01 12:01:59,2024-11-03 01:10:07,37.14,11,2024
1829.kml,,30.979192,81.281259,4671.169591,0.7907560230339911,2024-11-03 18:39:36,2024-11-04 23:36:16,28.94,11,2024
1830.kml,,30.978576,81.282342,4683.420865,0.6722038269719466,2024-11-03 22:50:31,2024-11-05 06:53:41,32.05,11,2024
1832.kml,,30.973026,81.285724,4654.707899,0.12728716066659249,2024-11-05 16:30:20,2024-11-06 07:17:55,14.79,11,2024
1833.kml,,30.978367,81.283081,4670.642954,0.6118513262282104,2024-11-08 17:34:32,2024-11-10 03:07:52,33.56,11,2024
1834.kml,,30.979601,81.2801937,4644.82,0.8928628320633815,2024-11-11 22:20:19,2024-11-13 04:43:04,30.38,11,2024
1835.kml,,30.971151,81.286093,4648.079432,0.3018122007182203,2024-11-12 17:03:25,2024-11-14 05:21:04,36.29,11,2024
1839.kml,,30.9791104,81.2815964,4647.03,0.7630590724243528,2024-11-20 22:44:57,2024-11-22 03:24:38,28.66,11,2024
1842.kml,,30.966317,81.286564,4630.834772,0.8340081773237871,2024-11-23 16:23:39,2024-11-25 01:16:49,32.89,11,2024
1844.kml,,30.977642,81.285866,4538.0,0.4325445720590647,2024-06-11 17:17:45,2024-06-13 06:34:00,37.27,6,2024
1845.kml,,30.977642,81.285866,4538.0,0.4325445720590647,2024-06-11 17:17:45,2024-06-13 06:34:00,37.27,6,2024
1846.kml,,30.9722404,81.2826889,4630.71,0.4197572788659048,2024-07-02 16:39:10,2024-07-04 22:22:33,53.72,7,2024
1847.kml,,30.9722404,81.2826889,4630.71,0.4197572788659048,2024-07-02 16:39:10,2024-07-04 22:22:33,53.72,7,2024
1848.kml,,30.978348,81.283157,4682.074243,0.606049358324349,2024-07-15 20:16:16,2024-07-17 04:55:01,32.65,7,2024
1849.kml,,30.976061,81.285416,4692.700195,0.2775270411198306,,,,,
1851.kml,,30.975419,81.287427,4672.185434,0.19154614969974193,2024-08-18 18:35:20,2024-08-20 06:26:25,35.85,8,2024
1852.kml,,30.97765473155027,81.28547539259169,4661.3438,0.44219351058876905,2024-08-20 23:56:50,2024-08-22 04:27:22,28.51,8,2024
1853.kml,,30.97765473155027,81.28547539259169,4661.3438,0.44219351058876905,2024-08-20 23:56:50,2024-08-21 08:16:19,8.32,8,2024
1855.kml,,30.978575,81.282327,4655.29,0.6729990967906714,2024-08-29 19:17:27,2024-08-31 04:35:16,33.3,8,2024
1857.kml,,30.978575,81.282327,4655.29,0.6729990967906714,2024-08-29 19:17:27,2024-08-31 04:35:16,33.3,8,2024
1858.kml,,30.9688783,81.28614,4579.1,0.5516121646563845,2024-09-23 14:13:51,2024-09-25 00:19:48,34.1,9,2024
1861.kml,,30.97854,81.2824,0.11,0.6656455905450475,2024-10-03 12:59:24,2024-10-04 06:28:10,17.48,10,2024
1862.kml,,30.972373,81.282197,4645.956156,0.4574045415869802,2024-08-06 13:29:57,2024-08-08 05:39:51,40.17,8,2024
1865.kml,,30.970371,81.28643,0.0,0.38393599554811464,,,,,
1867.kml,,30.969091,81.2859711,4606.01,0.529912534161321,2024-05-11 18:16:42,2024-05-25 01:28:03,319.19,5,2024
1868.kml,,30.9682656,81.2862134,4601.14,0.618914604662936,2024-09-17 19:16:47,2024-09-18 06:44:30,11.46,9,2024
1869.kml,,30.9691033,81.28638,4622.2,0.5249298692831383,2024-07-26 17:09:43,2024-07-28 04:28:04,35.31,7,2024
1870.kml,,30.971755,81.285945,4656.669321,0.23998114150268626,2023-08-26 17:47:10,2023-08-28 07:04:01,37.28,8,2023
1873.kml,,30.976964,81.287037,4682.724992,0.3515347944999014,2023-07-23 02:17:28,2023-07-25 23:22:34,69.08,7,2023
1874.kml,,30.977507142914618,81.28691636892027,4662.392,0.41093445359227837,2023-08-13 13:39:26,2023-08-14 03:59:00,14.33,8,2023
1879.kml,,30.977681,81.282476,4667.344852,0.5882196295483716,2024-09-15 19:02:49,2024-09-17 02:08:27,31.09,9,2024
1881.kml,,30.969171,81.286103,4630.0,0.519589499633484,1969-12-31 16:00:00,1969-12-31 16:00:00,0.0,12,1969
1882.kml,,30.969172,81.286102,4627.0,0.5194892215550918,,,,,
1883.kml,,30.969172,81.286102,4627.0,0.5194892215550918,,,,,
1890.kml,,30.977671,81.285812,4671.600098,0.4366730294979042,,,,,
1910.kml,,30.979037,81.282401,4662.0,0.7100070085455306,2024-10-09 00:50:34,2024-10-10 05:10:50,28.34,10,2024
1911.kml,,30.970242,81.286235,4645.0,0.39983708120867184,2024-10-24 18:36:38,2024-10-26 09:35:06,38.97,10,2024
1932.kml,,30.978261,81.283658,0.0,0.5724954106338374,,,,,
1935.kml,,30.97725,81.28726,0.0,0.3856269358008003,1970-01-01 00:00:00,1970-01-01 00:00:00,0.0,1,1970
1939.kml,,30.970295932986435,81.28553106772526,4618.589,0.4067658929366115,2021-06-05 17:33:26,2021-06-06 09:07:21,15.57,6,2021
1942.kml,,30.977451,81.287254,4692.0,0.40768994892747396,2019-09-26 18:09:36,2019-09-28 03:19:51,33.17,9,2019
